1062,0
1063,0
1064,0
1065,1
1066,0
1067,0
1068,0
1069,0
1070,1
1071,1
1072,0
1073,1
1074,0
1075,0
1076,1
1077,0
1078,1
1079,0
1080,0
1081,1
1082,1
1083,0
1084,1
1085,1
1086,0
1087,0
1088,1
1089,0
1090,1
1091,0
1092,0
1093,0
1094,0
1095,1
1096,1
1097,1
1098,1
1099,1
1100,1
1101,0
1102,0
1103,0
1104,1
1105,0
1106,0
1107,0
1108,1
1109,0
1110,1
1111,0
1112,1
1113,0
1114,0
1115,1
1116,1
1117,0
1118,0
1119,1
1120,0
1121,0
1122,1
1123,0
1124,1
1125,0
1126,0
1127,1
1128,1
1129,0
1130,1
1131,0
1132,0
1133,0
1134,1
1135,0
1136,1
1137,0
1138,1
1139,0
1140,0
1141,1
1142,0
1143,0
1144,0
1145,0
1146,0
1147,0
1148,1
1149,0
1150,1
1151,0
1152,0
1153,0
1154,0
1155,0
1156,1
1157,0
1158,1
1159,1
1160,1
1161,0
1162,0
1163,1
1164,0
1165,1
1166,0
1167,1
1168,1
1169,0
1170,0
1171,0
1172,1
1173,1
1174,1
1175,1
1176,1
1177,0
1178,1
1179,0
1180,1
1181,1
1182,1
1183,1
1184,1
1185,1
1186,1
1187,1
1188,1
1189,0
1190,0
1191,1
1192,0
1193,1
1194,0
1195,1
1196,1
1197,1
1198,1
1199,1
1200,0
1201,1
1202,1
1203,0
1204,1
1205,0
1206,0
1207,1
1208,0
1209,1
1210,0
1211,0
1212,1
1213,1
1214,0
1215,0
1216,1
1217,0
1218,1
1219,0
1220,1
1221,0
1222,1
1223,0
1224,1
1225,1
1226,1
1227,0
1228,0
1229,0
1230,1
1231,1
1232,1
1233,0
1234,0
1235,0
1236,0
1237,0
1238,0
1239,1
1240,1
1241,1
1242,1
1243,1
1244,0
1245,0
1246,0
1247,0
1248,1
1249,0
1250,0
1251,1
1252,0
1253,1
1254,1
1255,0
1256,0
1257,1
1258,1
1259,0
1260,1
1261,1
1262,0
1263,0
1264,0
1265,1
1266,0
1267,1
1268,0
1269,0
1270,1
1271,0
1272,0
1273,1
1274,0
1275,0
1276,0
1277,0
1278,0
1279,0
1280,1
1281,0
1282,0
1283,0
1284,0
1285,1
1286,1
1287,1
1288,1
1289,0
1290,0
1291,1
1292,0
1293,1
1294,0
1295,0
1296,1
1297,1
1298,1
1299,1
1300,0
1301,0
1302,0
1303,0
1304,0
1305,0
1306,0
1307,0
1308,0
1309,0
1310,0
1311,1
1312,0
1313,1
1314,1
1315,0
1316,1
1317,0
1318,0
1319,0
1320,0
1321,1
1322,0
1323,0
1324,1
1325,1
1326,0
1327,0
1328,0
1329,0
1330,0
1331,0
1332,0
1333,1
1334,1
1335,1
1336,0
1337,1
1338,0
1339,1
1340,0
1341,1
1342,0
1343,1
1344,1
1345,0
1346,0
1347,0
1348,0
1349,0
1350,1
1351,0
1352,1
1353,1
1354,0
1355,1
1356,0
1357,0
1358,1
1359,0
1360,1
1361,1
1362,1
1363,0
1364,1
1365,1
1366,0
1367,0
1368,0
1369,0
1370,1
1371,0
1372,1
1373,1
1374,1
1375,0
1376,0
1377,0
1378,0
1379,0
1380,1
1381,0
1382,0
1383,1
1384,1
1385,1
1386,0
1387,1
1388,1
1389,0
1390,1
1391,1
1392,1
1393,1
1394,1
1395,1
1396,0
1397,0
1398,0
1399,0
1400,1
1401,0
1402,1
1403,0
1404,0
1405,0
1406,1
1407,0
1408,1
1409,0
1410,1
1411,1
1412,0
1413,0
1414,1
1415,0
1416,1
1417,1
1418,1
1419,1
1420,1
1421,0
1422,1
1423,0
1424,0
1425,0
1426,0
1427,1
1428,0
1429,0
1430,0
1431,1
1432,0
1433,0
1434,1
1435,0
1436,1
1437,1
1438,0
1439,0
1440,1
1441,0
1442,1
1443,0
1444,1
1445,0
1446,0
1447,1
1448,0
1449,1
1450,0
1451,0
1452,0
1453,1
1454,0
1455,0
1456,0
1457,1
1458,1
1459,0
1460,0
1461,1
1462,0
1463,0
1464,0
1465,0
1466,1
1467,0
1468,0
1469,1
1470,1
1471,0
1472,0
1473,1
1474,0
1475,1
1476,1
1477,1
1478,0
1479,0
1480,1
1481,0
1482,1
1483,1
1484,1
1485,1
1486,0
1487,0
1488,1
1489,0
1490,1
1491,1
1492,0
1493,1
1494,0
1495,0
1496,1
1497,0
1498,0
1499,1
1500,1
1501,0
1502,1
1503,0
1504,0
1505,0
1506,0
1507,0
1508,1
1509,1
1510,1
1511,1
1512,0
1513,1
1514,0
1515,0
1516,0
1517,1
1518,1
1519,1
1520,1
1521,0
1522,0
1523,0
1524,1
1525,0
1526,1
1527,1
1528,0
1529,1
1530,1
1531,1
1532,1
1533,0
1534,0
1535,0
1536,1
1537,1
1538,0
1539,0
1540,0
1541,0
1542,1
1543,1
1544,0
1545,0
1546,1
1547,0
1548,1
1549,1
1550,1
1551,1
1552,0
1553,0
1554,1
1555,0
1556,1
1557,1
1558,1
1559,1
1560,0
1561,0
1562,0
1563,0
1564,0
1565,0
1566,1
1567,0
1568,0
1569,0
1570,1
1571,0
1572,1
1573,1
1574,0
1575,0
1576,0
1577,1
1578,1
1579,1
1580,0
1581,0
1582,1
1583,1
1584,1
1585,0
1586,0
1587,1
1588,1
1589,0
1590,1
1591,1
1592,0
1593,1
1594,0
1595,1
1596,0
1597,0
1598,0
1599,1
1600,1
1601,0
1602,1
1603,0
1604,1
1605,0
1606,1
1607,0
1608,1
1609,1
1610,0
1611,0
1612,0
1613,1
1614,0
1615,0
1616,0
1617,1
1618,1
1619,0
1620,0
1621,0
1622,1
1623,1
1624,0
1625,0
1626,0
1627,0
1628,0
1629,1
1630,0
1631,0
1632,1
1633,0
1634,1
1635,1
1636,0
1637,1
1638,1
1639,0
1640,1
1641,1
1642,0
1643,1
1644,0
1645,1
1646,0
1647,1
1648,1
1649,1
1650,0
1651,1
1652,1
1653,0
1654,1
1655,0
1656,0
1657,0
1658,0
1659,1
1660,1
1661,0
1662,0
1663,1
1664,0
1665,1
1666,0
1667,0
1668,1
1669,0
1670,0
1671,1
1672,1
1673,0
1674,1
1675,0
1676,1
1677,0
1678,0
1679,1
1680,0
1681,0
1682,1
1683,0
1684,0
1685,1
1686,0
1687,1
1688,0
1689,1
1690,0
1691,1
1692,0
1693,0
1694,0
1695,1
1696,1
1697,0
1698,0
1699,0
1700,1
1701,1
1702,1
1703,0
1704,1
1705,0
1706,0
1707,0
1708,1
1709,1
1710,0
1711,1
1712,1
1713,1
1714,0
1715,0
1716,0
1717,0
1718,1
1719,0
1720,1
1721,0
1722,0
1723,1
1724,1
1725,0
1726,1
1727,0
1728,1
1729,0
1730,1
1731,0
1732,0
1733,0
1734,0
1735,1
1736,0
1737,1
1738,1
1739,1
1740,1
1741,0
1742,0
1743,0
1744,0
1745,0
1746,0
1747,0
1748,1
1749,1
1750,0
1751,0
1752,0
1753,1
1754,1
1755,0
1756,0
1757,1
1758,0
1759,0
1760,1
1761,0
1762,0
1763,0
1764,0
1765,1
1766,0
1767,1
1768,1
1769,1
1770,0
1771,1
1772,1
1773,0
1774,0
1775,0
1776,0
1777,1
1778,0
1779,1
1780,0
1781,1
1782,1
1783,1
1784,1
1785,0
1786,0
1787,1
1788,1
1789,0
1790,1
1791,1
1792,0
1793,1
1794,0
1795,0
1796,1
1797,0
1798,0
1799,1
1800,0
1801,1
1802,0
1803,0
1804,1
1805,0
1806,1
1807,1
1808,0
1809,0
1810,1
1811,0
1812,1
1813,1
1814,1
1815,1
1816,1
1817,1
1818,1
1819,1
1820,0
1821,0
1822,1
1823,0
1824,1
1825,1
1826,1
1827,1
1828,0
1829,0
1830,1
1831,1
1832,1
1833,1
1834,1
1835,1
1836,0
1837,1
1838,0
1839,0
1840,0
1841,1
1842,1
1843,1
1844,1
1845,0
1846,0
1847,1
1848,1
1849,0
1850,1
1851,0
1852,0
1853,1
1854,1
1855,0
1856,0
1857,0
1858,0
1859,0
1860,0
1861,0
1862,1
1863,1
1864,0
1865,1
1866,0
1867,1
1868,1
1869,1
1870,0
1871,1
1872,1
1873,1
1874,0
1875,0
1876,0
1877,0
1878,0
1879,0
1880,1
1881,0
1882,1
1883,0
1884,1
1885,1
1886,1
1887,1
1888,1
1889,0
1890,1
1891,0
1892,1
1893,0
1894,0
1895,0
1896,0
1897,1
1898,1
1899,0
1900,1
1901,0
1902,0
1903,1
1904,1
1905,0
1906,1
1907,0
1908,0
1909,0
1910,1
1911,0
1912,1
1913,1
1914,1
1915,0
1916,1
1917,1
1918,1
1919,0
1920,0
1921,1
1922,0
1923,1
1924,0
1925,0
1926,1
1927,1
1928,1
1929,1
1930,1
1931,0
1932,0
1933,1
1934,0
1935,0
1936,0
1937,1
1938,0
1939,0
1940,0
1941,0
1942,0
1943,0
1944,0
1945,1
1946,1
1947,1
1948,0
1949,1
1950,0
1951,1
1952,1
1953,0
1954,0
1955,1
1956,0
1957,1
1958,1
1959,0
1960,1
1961,1
1962,1
1963,1
1964,1
1965,0
1966,1
1967,1
1968,0
1969,1
1970,0
1971,0
1972,0
1973,1
1974,1
1975,1
1976,0
1977,1
1978,0
1979,1
1980,0
1981,1
1982,0
1983,0
1984,0
1985,1
1986,0
1987,0
1988,0
1989,1
1990,0
1991,1
1992,0
1993,0
1994,1
1995,1
1996,0
1997,0
1998,1
1999,1
2000,1
2001,1
2002,1
2003,0
2004,1
2005,0
2006,1
2007,0
2008,0
2009,1
2010,0
2011,0
2012,1
2013,0
2014,0
2015,1
2016,1
2017,0
2018,1
2019,1
2020,1
2021,1
2022,1
2023,1
2024,0
2025,0
2026,1
2027,0
2028,1
2029,1
2030,1
2031,1
2032,0
2033,1
2034,0
2035,1
2036,0
2037,1
2038,1
2039,1
2040,1
2041,1
2042,1
2043,0
2044,1
2045,0
2046,1
2047,1
2048,1
2049,0
2050,0
2051,0
2052,0
2053,1
2054,0
2055,1
2056,0
2057,1
2058,1
2059,1
2060,0
2061,1
2062,0
2063,0
2064,1
2065,0
2066,0
2067,0
2068,0
2069,0
2070,1
2071,0
2072,1
2073,1
2074,0
2075,0
2076,1
2077,0
2078,0
2079,0
2080,0
2081,1
2082,1
2083,1
2084,1
2085,0
2086,1
2087,1
2088,1
2089,1
2090,1
2091,1
2092,1
2093,1
2094,1
2095,1
2096,0
2097,0
2098,0
2099,1
2100,1
2101,1
2102,0
2103,0
2104,0
2105,1
2106,0
2107,0
2108,1
2109,1
2110,1
2111,1
2112,0
2113,1
2114,1
2115,0
2116,1
2117,0
2118,1
2119,1
2120,1
2121,0
2122,0
2123,1
2124,1
2125,1
2126,0
2127,0
2128,1
2129,1
2130,1
2131,0
2132,1
2133,0
2134,1
2135,0
2136,0
2137,1
2138,1
2139,0
2140,1
2141,1
2142,1
2143,0
2144,0
2145,1
2146,0
2147,1
2148,0
2149,1
2150,0
2151,1
2152,1
2153,1
2154,0
2155,1
2156,0
2157,1
2158,1
2159,1
2160,1
2161,1
2162,1
2163,0
2164,1
2165,1
2166,0
2167,0
2168,0
2169,0
2170,1
2171,1
2172,1
2173,1
2174,1
2175,0
2176,1
2177,1
2178,1
2179,1
2180,1
2181,0
2182,0
2183,1
2184,0
2185,1
2186,1
2187,0
2188,0
2189,0
2190,1
2191,1
2192,0
2193,1
2194,1
2195,0
2196,0
2197,1
2198,1
2199,0
2200,0
2201,1
2202,0
2203,0
2204,1
2205,0
2206,0
2207,0
2208,1
2209,1
2210,0
2211,0
2212,1
2213,1
2214,0
2215,0
2216,0
2217,0
2218,0
2219,0
2220,1
2221,1
2222,1
2223,1
2224,1
2225,0
2226,1
2227,1
2228,0
2229,1
2230,1
2231,1
2232,1
2233,0
2234,1
2235,1
2236,1
2237,1
2238,0
2239,1
2240,1
2241,0
2242,1
2243,0
2244,1
2245,0
2246,1
2247,1
2248,1
2249,1
2250,1
2251,0
2252,0
2253,0
2254,0
2255,1
2256,0
2257,1
2258,0
2259,1
2260,1
2261,0
2262,1
2263,0
2264,1
2265,1
2266,0
2267,0
2268,0
2269,1
2270,1
2271,1
2272,0
2273,1
2274,1
2275,0
2276,0
2277,0
2278,1
2279,1
2280,0
2281,1
2282,0
2283,1
2284,0
2285,0
2286,1
2287,0
2288,0
2289,1
2290,1
2291,1
2292,1
2293,1
2294,1
2295,1
2296,1
2297,0
2298,1
2299,1
2300,0
2301,1
2302,0
2303,0
2304,0
2305,0
2306,1
2307,0
2308,0
2309,0
2310,1
2311,0
2312,1
2313,0
2314,1
2315,0
2316,0
2317,0
2318,1
2319,0
2320,0
2321,0
2322,0
2323,0
2324,1
2325,0
2326,0
2327,0
2328,0
2329,0
2330,0
2331,0
2332,0
2333,0
2334,1
2335,0
2336,1
2337,0
2338,1
2339,1
2340,1
2341,1
2342,0
2343,1
2344,0
2345,1
2346,0
2347,1
2348,1
2349,1
2350,0
2351,1
2352,1
2353,0
2354,0
2355,1
2356,1
2357,1
2358,1
2359,0
2360,0
2361,0
2362,0
2363,0
2364,1
2365,1
2366,1
2367,1
2368,1
2369,1
2370,0
2371,1
2372,0
2373,0
2374,1
2375,1
2376,0
2377,0
2378,0
2379,1
2380,1
2381,1
2382,0
2383,0
2384,1
2385,1
2386,1
2387,1
2388,1
2389,0
2390,1
2391,1
2392,1
2393,0
2394,0
2395,1
2396,1
2397,0
2398,0
2399,0
2400,0
2401,0
2402,0
2403,1
2404,1
2405,0
2406,1
2407,1
2408,1
2409,0
2410,0
2411,0
2412,1
2413,1
2414,0
2415,0
2416,0
2417,1
2418,0
2419,0
2420,1
2421,0
2422,0
2423,1
2424,1
2425,1
2426,0
2427,1
2428,0
2429,0
2430,0
2431,1
2432,1
2433,1
2434,1
2435,0
2436,0
2437,0
2438,1
2439,1
2440,1
2441,0
2442,1
2443,1
2444,0
2445,1
2446,1
2447,1
2448,0
2449,1
2450,0
2451,1
2452,0
2453,1
2454,1
2455,0
2456,1
2457,0
2458,1
2459,0
2460,1
2461,1
2462,1
2463,0
2464,1
2465,1
2466,0
2467,0
2468,0
2469,1
2470,1
2471,1
2472,1
2473,0
2474,1
2475,1
2476,1
2477,1
2478,1
2479,0
2480,1
2481,1
2482,1
2483,0
2484,1
2485,0
2486,1
2487,1
2488,1
2489,1
2490,1
2491,0
2492,0
2493,0
2494,0
2495,0
2496,0
2497,0
2498,1
2499,1
2500,1
2501,1
2502,1
2503,1
2504,0
2505,0
2506,1
2507,0
2508,1
2509,1
2510,0
2511,1
2512,0
2513,1
2514,1
2515,1
2516,0
2517,1
2518,1
2519,1
2520,0
2521,0
2522,0
2523,0
2524,0
2525,1
2526,1
2527,1
2528,0
2529,1
2530,1
2531,0
2532,0
2533,0
2534,0
2535,1
2536,0
2537,1
2538,1
2539,1
2540,0
2541,0
2542,1
2543,0
2544,1
2545,0
2546,1
2547,1
2548,1
2549,0
2550,0
2551,1
2552,0
2553,1
2554,1
2555,0
2556,0
2557,1
2558,1
2559,1
2560,1
2561,1
2562,0
2563,0
2564,1
2565,0
2566,1
2567,0
2568,0
2569,1
2570,1
2571,0
2572,0
2573,1
2574,0
2575,1
2576,1
2577,1
2578,0
2579,0
2580,0
2581,1
2582,0
2583,1
2584,1
2585,1
2586,0
2587,1
2588,1
2589,0
2590,1
2591,0
2592,1
2593,1
2594,1
2595,0
2596,1
2597,1
2598,1
2599,0
2600,0
2601,0
2602,0
2603,1
2604,0
2605,0
2606,1
2607,0
2608,0
2609,1
2610,0
2611,1
2612,1
2613,0
2614,1
2615,0
2616,0
2617,0
2618,1
2619,1
2620,1
2621,1
2622,1
2623,0
2624,0
2625,0
2626,1
2627,0
2628,0
2629,1
2630,0
2631,0
2632,0
2633,1
2634,1
2635,0
2636,1
2637,0
2638,0
2639,0
2640,0
2641,1
2642,1
2643,0
2644,0
2645,1
2646,1
2647,1
2648,0
2649,1
2650,0
2651,1
2652,0
2653,1
2654,1
2655,0
2656,1
2657,0
2658,1
2659,0
2660,0
2661,0
2662,0
2663,0
2664,1
2665,1
2666,0
2667,0
2668,0
2669,1
2670,0
2671,1
2672,0
2673,0
2674,0
2675,1
2676,0
2677,0
2678,1
2679,0
2680,0
2681,1
2682,1
2683,0
2684,0
2685,0
2686,0
2687,0
2688,1
2689,0
2690,0
2691,0
2692,0
2693,1
2694,1
2695,0
2696,0
2697,1
2698,1
2699,1
2700,0
2701,0
2702,1
2703,1
2704,1
2705,1
2706,0
2707,1
2708,1
2709,0
2710,0
2711,1
2712,0
2713,0
2714,1
2715,1
2716,1
2717,1
2718,0
2719,0
2720,1
2721,0
2722,1
2723,0
2724,1
2725,1
2726,1
2727,0
2728,1
2729,1
2730,1
2731,1
2732,0
2733,1
2734,1
2735,0
2736,1
2737,0
2738,1
2739,0
2740,1
2741,1
2742,0
2743,0
2744,1
2745,1
2746,1
2747,1
2748,0
2749,1
2750,1
2751,1
2752,1
2753,0
2754,0
2755,1
2756,0
2757,0
2758,0
2759,1
2760,0
2761,0
2762,1
2763,0
2764,0
2765,1
2766,0
2767,0
2768,1
2769,1
2770,0
2771,0
2772,1
2773,0
2774,1
2775,0
2776,0
2777,1
2778,0
2779,0
2780,1
2781,1
2782,0
2783,0
2784,1
2785,1
2786,0
2787,0
2788,0
2789,0
2790,0
2791,0
2792,1
2793,0
2794,0
2795,1
2796,0
2797,1
2798,0
2799,0
2800,0
2801,0
2802,1
2803,1
2804,1
2805,1
2806,0
2807,1
2808,1
2809,0
2810,1
2811,0
2812,0
2813,0
2814,0
2815,0
2816,1
2817,1
2818,1
2819,1
2820,0
2821,1
2822,1
2823,1
2824,0
2825,1
2826,0
2827,1
2828,0
2829,0
2830,0
2831,0
2832,1
2833,0
2834,1
2835,0
2836,1
2837,0
2838,1
2839,1
2840,1
2841,1
2842,0
2843,0
2844,0
2845,0
2846,1
2847,1
2848,0
2849,1
2850,1
2851,0
2852,1
2853,1
2854,0
2855,0
2856,0
2857,0
2858,1
2859,0
2860,0
2861,1
2862,0
2863,1
2864,1
2865,0
2866,1
2867,0
2868,1
2869,0
2870,1
2871,0
2872,0
2873,1
2874,1
2875,1
2876,1
2877,0
2878,0
2879,1
2880,0
2881,1
2882,1
2883,0
2884,1
2885,0
2886,0
2887,0
2888,1
2889,0
2890,0
2891,1
2892,0
2893,0
2894,0
2895,0
2896,1
2897,0
2898,1
2899,1
2900,1
2901,0
2902,1
2903,0
2904,0
2905,0
2906,0
2907,1
2908,1
2909,0
2910,0
2911,1
2912,1
2913,1
2914,0
2915,0
2916,1
2917,0
2918,1
2919,1
2920,1
2921,0
2922,1
2923,0
2924,0
2925,1
2926,1
2927,0
2928,1
2929,0
2930,1
2931,0
2932,1
2933,0
2934,0
2935,1
2936,0
2937,0
2938,1
2939,0
2940,0
2941,0
2942,1
2943,1
2944,0
2945,1
2946,1
2947,0
2948,0
2949,0
2950,0
2951,1
2952,0
2953,1
2954,0
2955,0
2956,0
2957,1
2958,0
2959,1
2960,0
2961,0
2962,1
2963,0
2964,1
2965,0
2966,0
2967,1
2968,1
2969,0
2970,1
2971,1
2972,1
2973,0
2974,1
2975,0
2976,1
2977,0
2978,0
2979,1
2980,1
2981,0
2982,0
2983,1
2984,0
2985,1
2986,1
2987,0
2988,0
2989,1
2990,0
2991,1
2992,1
2993,1
2994,1
2995,1
2996,0
2997,0
2998,1
2999,1
